skiier_id,age_class,start_group,smagan,mangsbodarna,risberg,evertsberg,oxberg,hokberg,eldris,mora
11751,45,4,3907,7347,10227,13858,18342,21346,24432,26599
2576,21,8,5865,9717,12892,16879,21062,24189,26918,29297
1732,55,7,5098,9261,12904,17044,22166,25840,29304,32351
12524,50,4,3356,6292,8724,11839,15112,17513,19830,21743
2597,50,1,2340,4733,6652,9199,11661,13480,15297,16888
12266,45,9,5859,10577,14558,19459,24864,28315,32033,35092
12682,45,6,4598,8192,11131,14962,19163,22732,25699,28109
11712,21,6,4525,8074,10871,14428,18187,20871,23702,25936
11071,45,0,2401,4869,6889,9447,12022,13727,15707,17276
4492,65,10,6427,11763,17186,22940,29333,33280,37929,41931
3912,50,10,5722,10909,16080,22214,28327,32378,37375,41326
11622,50,10,5983,10365,15281,21023,26959,30441,34060,37172
9324,21,7,4617,8331,11309,15191,19260,22177,25016,27282
5048,60,5,4626,9009,12716,17708,22637,26201,29895,32680
6526,40,3,3306,6093,8416,11383,14187,16220,18354,20242
2859,21,3,2834,5532,7641,10351,13222,15268,17486,19352
1718,21,1,2321,4817,6810,9389,11890,13695,15632,17425
6904,45,5,3116,6012,8380,11456,14543,16576,18741,20677
2678,60,10,6555,11747,16490,22036,28052,31829,35879,39136
11801,40,10,6353,11804,16444,22194,28059,32097,36125,39993
7353,60,10,7080,12333,17124,22780,28561,32515,36708,40447
3644,45,2,2704,5396,7575,10338,13163,15232,17272,18946
3132,35,8,5693,10100,13809,18924,24558,27932,31622,34562
4723,40,10,7210,12777,17420,23281,29201,33059,37388,41075
12909,40,2,2354,4784,6806,9343,11841,13644,15527,17179
6940,21,6,3708,6865,9493,12861,16402,19056,21550,23860
1356,35,10,5779,10175,13907,18679,23868,27523,31283,34242
3182,40,4,3592,6732,9316,12791,16241,18956,21513,23765
2980,35,10,6164,10604,14278,18561,23194,26347,29557,32377
11180,55,5,3755,7015,9792,13313,17552,20210,22825,25057
1242,40,3,3081,5834,8002,10818,13736,15764,17993,19690
1814,21,8,5405,9898,13963,18527,23669,27156,30627,34352
3297,45,5,4099,7766,10595,14264,18263,21236,24103,26541
4925,40,7,4877,8782,11893,16097,20526,23830,27289,30131
8672,21,5,4104,7444,10121,13288,17037,19516,21961,23990
11959,50,8,5547,9693,13109,17396,22007,25067,28400,30959
3406,40,5,3734,7199,10013,13564,17528,20213,22730,25175
6266,21,8,5114,9104,12292,16672,21265,24370,27433,29969
3283,55,9,5764,10811,15326,21009,26587,30095,33884,37376
5657,55,3,3169,6073,8409,11286,14349,16479,18569,20381
3961,35,8,5853,10100,13653,18311,23274,26707,30212,33191
8197,45,4,3124,6043,8455,11543,14587,16910,19165,21166
8910,50,4,4163,8022,10919,14489,18510,21262,24015,26499
3119,40,10,6408,11901,16565,22300,28197,32099,36346,40010
10477,45,10,6924,12428,17284,23050,29376,33426,38129,41496
858,45,10,7030,12344,17113,22975,29417,33282,38042,41401
9480,45,1,2353,4927,7094,9879,12714,14798,16934,18745
3536,35,10,7079,12611,17227,22923,28526,32273,36627,40234
7255,45,10,5857,10707,14856,20408,25938,29698,33307,36622
9332,65,10,6827,13228,18574,24271,30437,34502,39090,43009
4052,55,7,4878,8764,12236,16952,22154,25483,28658,31249
12857,55,10,6107,10512,14388,19222,24152,27594,31001,33899
3817,21,8,5330,9498,12961,17704,22424,25527,28692,31393
3745,21,0,1998,4330,6290,8256,10567,11962,13639,15009
4572,55,5,3854,7259,10369,14196,18346,21222,23942,26361
5561,21,9,6190,11672,16842,23275,29922,34019,38967,42087
2270,40,4,3207,6029,8414,11460,14723,17064,19118,21167
12297,21,6,4681,8509,11554,15468,19413,22151,24854,27234
463,40,7,4302,8046,11196,15239,19907,23013,26201,28927
11491,21,7,5465,9203,12403,16128,20269,23078,26011,28760
3155,60,6,4561,8060,11042,14700,18652,21472,24338,26526
12631,50,5,4733,8475,12031,16209,20961,23990,27052,29487
11825,21,10,6754,12109,17208,22964,29296,33201,37465,41161
10809,55,9,5788,10522,14592,19431,24294,27754,31110,34253
338,40,4,3543,6629,8983,12011,14964,17008,19188,21133
4681,40,8,4867,8891,12177,16456,21486,24748,27920,30627
4007,35,2,2660,5257,7356,10054,12738,14848,16943,18660
1184,40,9,5731,10390,14238,19107,24742,28304,32145,34989
3798,40,3,3116,5940,8309,11341,14301,16339,18549,20288
10806,60,7,4590,8936,12982,18212,23381,27319,31484,34676
10898,60,10,6393,11846,16280,21714,27450,31133,34844,38276
10413,55,3,2813,5582,7897,10863,13922,16095,18402,20368
5934,40,2,2407,4835,6914,9483,12210,13941,15884,17574
574,35,8,5392,9959,14086,19192,24824,28355,32109,35367
3029,55,7,4411,8222,11405,15770,20364,23616,26880,29703
9814,55,2,3134,6110,8409,11449,14826,17048,19411,21471
7059,50,9,6270,11710,17144,23408,29811,34446,38941,42599
10338,21,10,7064,12617,18199,24042,29910,34023,38683,42538
12034,21,0,2143,4739,6967,9858,12421,14203,16280,17942
13177,21,2,2643,5211,7345,10072,12801,14629,16531,18220
4972,45,2,2722,5440,7620,10591,13631,15772,17841,19877
3183,35,5,3225,6301,8813,11978,15243,17596,20001,22128
8649,65,6,4527,7996,10701,14459,18465,21299,24141,26463
8391,55,10,7100,12764,17629,23066,29188,33184,37529,41279
5289,21,6,4771,8416,11434,15289,19799,23039,26497,29350
10427,40,3,2952,5730,8014,10889,13723,15569,17644,19408
8535,55,7,4876,8603,11796,16141,20903,24328,27363,30069
11497,50,4,3576,6798,9336,12510,15881,18167,20663,22707
8157,40,7,4801,8731,12067,16509,21155,24790,28071,30846
5832,55,6,4193,7923,11099,14751,19146,22127,25076,27555
401,50,6,4693,8535,11620,15377,19653,22548,25675,28159
1850,21,9,6817,12199,17869,24012,30226,34074,38818,43068
3195,21,3,3162,6105,8478,11468,14552,16801,19102,21000
13594,21,10,6199,10754,14742,19580,25077,28701,32402,35368
9243,65,8,4439,8307,11706,15753,20501,23797,27037,29807
1018,65,9,5485,10161,14288,19722,24885,28875,32411,35683
11587,21,4,3215,6013,8548,11693,14882,16943,19015,20847
3907,45,3,2885,5693,7989,10800,13882,15897,18034,20060
3664,21,4,3430,6708,9197,12394,16027,18566,21169,23351
7023,21,10,7465,12716,17155,22428,27854,31146,34708,37513
4153,35,4,3031,5820,8078,11015,14058,16083,18339,20303
4240,55,3,2819,5480,7734,10535,13382,15510,17572,19286
7502,35,6,3898,7268,10199,14238,18970,22303,25324,27979
13590,21,10,7321,13310,18452,24146,30004,33841,38133,41459
4395,35,5,3364,6399,8799,11944,15314,17574,19931,22323
11600,40,3,2802,5520,7761,10653,13527,15611,17682,19593
1447,21,10,5490,9857,14075,18994,24211,27721,31583,34816
10812,40,10,6199,10977,15475,20572,25960,29566,32804,35592
2313,45,10,5696,9869,13376,17841,22308,25769,29280,32049
1924,45,4,3109,5976,8353,11418,14498,16567,18847,20667
9137,21,8,5549,10153,13706,18147,22460,25787,28854,31740
5971,65,10,7738,13097,17777,23682,29626,33476,37916,41635
11151,35,5,3685,7036,9661,13146,16804,19317,21886,24104
8744,50,10,6425,10807,14783,20183,25565,29072,32490,35428
5750,50,10,6275,10876,15157,20642,25822,29134,32523,35527
9177,55,7,4392,7865,10727,14415,18261,21099,23744,26029
10198,21,6,5056,9657,13514,18528,23962,27653,31126,33948
7668,50,10,7265,12803,17653,23230,29863,33680,38469,42284
8392,21,7,5074,9406,13046,17499,22316,25571,28754,31323
3552,21,7,4833,8647,11667,15533,19613,22607,25255,27629
11043,40,10,7051,12044,16389,21642,26866,30520,34576,37550
6072,21,10,6212,10787,15367,20845,27246,30604,34270,37392
8354,21,3,2951,5723,8050,10983,13964,16044,18020,19976
8828,21,8,4824,8421,11556,15588,20701,24413,27889,30660
9858,21,10,5746,10207,14097,19005,24325,27895,31223,34285
6839,21,10,7807,13498,18611,24686,30343,33776,38317,41851
10080,50,1,2229,4600,6484,8939,11467,13142,15089,16751
2201,21,4,3286,6184,8431,11437,14490,16504,18684,20532
2286,45,5,3706,6719,9064,12244,15503,17731,20141,22163
5992,50,3,3191,6018,8329,11225,14118,16239,18466,20218
12797,21,7,4528,8043,10981,15034,19286,22171,24924,27379
3725,45,7,5030,9244,12808,17390,22523,25869,29315,32224
3628,50,9,5989,10620,14620,20304,25564,29279,32794,35790
5332,40,6,4847,8589,11751,15393,19394,22132,24746,26850
4673,40,7,4588,8101,10938,14616,18713,21328,24037,26372
7767,35,10,6916,12456,17354,23191,29192,33102,37583,40989
400,21,9,5142,9360,12876,17389,22364,25375,28561,31390
7572,40,5,3192,5881,8084,10892,13693,15607,17576,19352
11432,50,5,3666,6911,9631,12967,16518,19079,21554,23815
2410,21,5,3907,7449,10356,14021,17789,20389,23181,25848
5149,40,5,3889,7216,9871,13227,16714,19087,21482,23328
3882,50,4,3520,6645,9189,12466,16091,18435,20757,22800
123,50,9,5646,9374,12724,17259,21917,25010,28345,31038
8428,45,5,4250,7326,9831,12982,16247,18566,20918,23053
4504,35,6,4429,8309,11756,15894,20619,23734,27040,29489
9524,35,5,3528,6602,9161,12722,16703,19526,22059,24493
4897,45,7,4424,8281,11326,15322,19541,22366,25322,27653
7642,45,10,6753,12288,16796,22238,28845,32740,36778,40615
883,50,10,6862,11459,15605,20385,25479,28802,32354,35385
767,55,3,3076,5847,8514,11591,14641,16749,18877,20654
155,21,5,3791,6958,9536,13060,16934,19334,21738,24033
3590,21,6,4046,7474,10387,13950,18086,21155,24060,26643
5557,40,5,4134,7518,10109,13520,17266,19941,22639,24839
4648,40,4,3894,7130,9620,12769,16346,18925,21462,23766
9147,40,3,2634,5320,7504,10248,13093,15054,17189,18885
11513,21,2,2627,5269,7787,10552,13366,15265,17514,19137
8389,35,2,2469,5064,7162,9810,12614,14530,16558,18226
6564,55,10,7442,13017,17899,23779,30122,34108,38979,42933
13049,45,2,2869,5565,7798,10596,13493,15566,17697,19482
13595,45,6,4470,8348,11576,15714,20318,23574,26842,29437
200,35,9,5891,10510,14866,20338,25828,29409,32613,35419
6465,35,2,2625,5323,7524,10278,13122,14996,17166,19034
7742,50,8,4856,8616,11662,15864,20440,23933,27000,29943
4551,55,10,6155,10922,16035,22328,29060,32875,36765,40161
7890,45,9,5258,9339,12894,18113,23400,26796,30115,33254
7224,35,10,7274,12522,17347,23255,29297,33577,38140,42162
12862,45,5,3853,7256,9982,13239,17033,19843,22569,24931
7573,45,9,5453,9807,13722,18595,23575,26804,30369,33274
180,45,4,2854,5601,7831,10675,13606,15519,17877,19806
10102,21,10,6650,12847,18206,24593,30274,34145,38336,42092
11301,21,4,3871,7322,10139,13529,17570,20313,23157,25759
1058,50,3,2848,5577,7880,10845,13827,16142,18183,20021
4094,21,10,6700,11576,15610,20904,26281,30124,33713,36519
6216,21,4,3209,6437,9491,12967,16526,19533,22400,24451
5613,55,10,6669,11767,16186,21750,27326,30729,34481,37657
3996,35,10,7439,13317,18606,24361,29991,34106,38387,42180
2135,45,10,6231,11240,15727,21325,27345,31536,35301,38367
9573,40,9,5506,9366,12673,16951,21458,24558,27706,30351
2066,45,5,3637,6599,9235,12844,16650,19333,21878,24095
12961,45,5,3951,6934,9255,12242,15336,17540,19667,21533
3465,40,6,4303,7931,10867,14556,18480,21324,24208,26639
4329,35,4,3656,6660,9134,12088,15221,17315,19712,21476
12640,40,10,7169,11620,15835,20839,25900,29378,32800,35708
10892,21,4,3336,6288,8678,12324,15779,18010,20427,22539
12128,21,3,3211,6267,8618,11667,14807,16855,19199,20954
11169,21,9,5806,10768,15875,21224,26943,30456,34160,37229
1181,45,8,5375,10237,15225,21206,27624,31571,35595,38999
6477,40,5,4011,7274,9781,12969,16397,18856,21156,23519
7943,45,7,4921,9134,13089,17733,22807,26591,29893,32971
3544,50,5,3771,6902,9432,12650,16298,18734,21117,23225
1375,50,7,5067,8880,11886,15486,19371,22307,25110,27509
4508,55,9,6547,11977,17182,23083,29120,33377,37707,41166
8309,45,5,4109,7544,10371,13962,17642,20082,22839,24978
59,45,10,6181,10758,14789,19653,24763,28452,31928,34951
1641,35,10,7038,12707,17802,24280,30935,34711,39084,43079
12017,50,4,3887,7575,10814,14837,19374,22560,25799,28295
13019,50,9,5763,10389,14457,19624,25110,28577,32304,35355
7021,60,4,3201,6139,8711,11896,15275,17535,20005,22165
4655,55,10,6025,10450,14415,19448,25038,28591,32288,35422
5684,45,9,5151,9059,12146,15875,20037,22789,25758,28230
8736,55,5,4323,8128,11243,15172,19173,22110,24772,27180
11665,40,2,2349,4841,6879,9431,12043,13907,15885,17669
7024,45,7,4745,8592,12193,16340,21250,24507,28013,30940
213,55,6,4029,7661,10590,14069,18169,21112,23823,26332
3243,40,10,6786,11309,15416,20507,25789,29794,33276,36096
5861,40,7,4966,9210,12731,17116,22119,25590,29033,32177
3105,35,10,6762,11210,15533,20636,26417,30417,34238,37174
4846,35,10,5855,10489,14609,19897,25444,29338,32886,35992
5746,21,4,3726,6703,9115,12306,15550,17904,20195,22125
4147,50,4,3339,6302,9023,12243,15593,17946,20233,22235
8615,65,5,4364,7793,10542,13846,17472,19959,22463,24628
3484,21,7,5341,9721,13538,18231,23070,26369,29675,32586
7154,45,10,7262,13197,18377,24195,29914,33715,38230,42145
8315,45,9,6290,11608,15969,21957,27560,31409,35489,39151
582,45,9,5638,9929,13718,18263,22954,26133,29442,32156
10783,40,9,5419,10020,13789,18982,24164,27737,31311,34368
12775,35,0,2023,4362,6263,8569,10797,12336,14126,15447
1632,21,4,3071,6027,8493,11734,15233,18153,20746,23126
3087,40,4,3409,6583,9157,12355,15864,18315,20655,23008
10280,35,9,6185,10447,14042,18280,22972,26091,29137,31648
6340,21,10,7265,13652,18639,24132,29886,33674,38090,42171
748,35,10,6165,11246,15758,21520,27058,30885,35128,38839
2240,40,8,5948,10765,15039,20707,25993,29842,33071,36279
4442,35,6,4787,8710,11819,15800,20102,23352,26364,29080
4629,40,10,7238,13765,19233,24950,31078,35028,39339,43504
929,40,10,7078,12023,16323,22073,27429,30893,34754,37837
5996,50,7,4613,8395,11474,15450,19604,22358,25129,27408
9589,21,2,2529,4919,6819,9465,11938,13720,15663,17217
409,21,2,2455,5005,7081,9809,12541,14500,16398,18272
334,50,10,6397,11848,16880,23035,29210,33098,37461,41235
12254,40,8,4729,8989,12670,17486,22316,25730,29049,31863
10455,50,6,4844,9310,13479,18621,24442,27890,31737,35265
13524,60,5,4835,8577,11488,15140,19099,21894,24752,26975
1893,21,5,3931,7453,10486,14066,18458,21225,24119,26615
10528,40,8,5081,9067,12422,16800,21333,24674,27869,30487
3983,35,3,2968,5921,8463,11625,14853,17275,19519,21580
2127,65,7,4698,8587,11952,16296,20893,24197,27265,30075
6124,21,6,4413,7903,10872,14252,17960,20673,23194,25580
12947,60,4,3393,6482,8827,11946,15350,17612,20031,22071
7754,45,7,4342,8252,11742,15831,20345,23496,26746,29515
5405,50,7,4935,9268,12909,18550,23640,27389,31209,34315
7369,40,7,4588,8574,12006,16179,20969,24087,27151,29670
552,21,8,5743,9770,13147,17535,22619,26098,29733,32361
12035,75,5,4639,8710,12265,16619,21727,25516,29065,32204
466,21,3,3118,5939,8436,11659,14865,17118,19512,21337
7956,50,10,7047,11837,15937,20905,25831,29331,32627,35704
6277,21,3,2980,5803,8053,10788,13904,15985,18240,20355
1311,40,10,6110,10873,14992,20364,25567,28958,32559,35540
2171,40,8,5669,9771,13228,17771,22894,26270,29966,33019
4002,21,5,3430,6697,9421,12833,16911,19437,22139,24224
5416,35,7,5353,9845,13957,19564,25421,29208,32827,35658
5598,21,1,2274,4746,6698,9192,11747,13547,15460,17045
3913,40,10,6419,11656,16487,22162,28055,31846,35857,39266
1366,35,4,3518,6581,9032,12018,15214,17303,19565,21344
10075,21,6,3754,7230,10049,13827,17710,20613,23363,25834
8408,21,8,5328,9344,12592,16717,21096,24059,27137,29569
12044,45,9,6746,11945,16651,22647,28475,32518,36468,39979
5735,21,10,6243,10843,14499,19397,24776,27997,31222,34018
13627,45,10,6427,12207,17887,23538,29843,33809,38317,42064
5624,21,4,3530,6672,9197,12473,15755,18327,20717,22875
2518,60,8,5287,9716,13991,18927,24721,28186,31915,35144
10726,21,2,2504,5071,7069,9695,12293,14084,15965,17588
11482,21,2,2750,5377,7633,10471,13425,15414,17540,19289
7560,21,6,4865,8608,11906,15902,20715,24265,27502,29803
12625,75,5,4750,9226,13290,18351,23476,27277,30848,33823
10299,45,4,3415,6426,8874,12102,15227,17466,19632,21599
9009,40,2,2332,4850,6860,9383,11839,13589,15428,17112
5054,21,8,5331,9694,13428,18549,23666,27402,30967,33715
4173,21,2,2906,5587,7924,10878,14282,16431,18726,20429
568,21,6,4000,7741,10702,14465,18591,21560,24532,27010
10261,45,4,3523,6528,9196,12372,15623,18095,20338,22601
2503,35,3,2678,5376,7430,10202,13033,15129,17200,19044
1355,45,8,5160,9025,12149,16473,20933,24119,27157,29888
9924,21,3,3145,6017,8341,11390,14589,16790,19060,21019
12486,40,10,6349,11301,15806,21442,27751,31453,35543,39154
2745,70,8,4994,9360,13276,18380,24462,28242,32365,35376
9624,35,3,3403,6425,8907,11971,15372,17592,19915,21850
394,45,5,4412,7876,10568,13901,17790,20569,23085,25372
6059,40,4,3588,6705,9234,12345,15587,17906,20326,22314
5740,50,10,7522,13307,18521,25190,31182,35290,39441,43206
807,21,10,6378,10888,15365,20441,26020,29503,32961,35676
4110,21,2,2815,5464,7519,10136,12849,14888,16879,18675
5541,21,4,3099,5881,8180,11146,14108,16267,18488,20366
3481,40,9,5841,10411,14871,19881,25106,28290,31855,34556
4589,40,3,3151,5974,8308,11343,14304,16500,18684,20324
8993,45,5,3277,6500,9179,12837,16944,19610,22064,24451
8218,45,1,2313,4794,6857,9344,11977,13820,15683,17492
8242,55,7,5897,10225,14313,19075,24184,27851,31382,34526
12582,50,5,3753,7191,10148,14368,18981,21871,24801,27237
10085,21,7,4535,8534,11807,15808,20075,23006,25984,28572
9489,21,6,4951,8818,11868,15798,20150,23764,26832,29380
6166,21,8,5252,9244,12460,16467,21024,24280,27297,30144
1320,50,5,3389,6436,9059,12455,16297,18842,21477,23576
510,45,8,5314,9730,13564,18432,23629,27040,30505,33408
11552,35,5,4095,7418,10074,13426,17089,19690,22238,24375
8112,50,7,5151,9801,14068,19383,25518,30160,34348,37787
10485,21,1,2169,4490,6352,8659,10953,12777,14449,16050
11702,55,4,3370,6293,8593,11606,14674,16817,19081,20845
8414,40,8,5889,10504,14536,19628,24976,28827,32394,35502
7421,21,0,2044,4330,6215,8453,10743,12275,14043,15671
8622,35,1,2222,4715,6682,9361,11875,13797,15738,17168
696,21,4,3369,6383,8733,11810,15185,17381,19851,21904
5612,55,4,3394,6444,8845,11852,15038,17152,19499,21396
256,45,8,5499,9995,13688,18444,23072,26628,30080,32909
7901,21,9,6100,11613,16289,21681,27740,31342,35743,39254
3760,60,6,4060,7652,10629,14067,18046,21049,23832,26356
6244,45,8,5616,10363,14235,19121,24847,28825,32536,35564
4001,65,8,5174,9521,13412,18037,23197,26979,30495,33576
768,45,2,2530,5045,7162,9894,12582,14440,16491,18322
4157,45,7,4491,8183,11619,15631,20097,23364,26548,29054
2315,21,10,6307,10997,15051,20126,25803,29155,32505,35320
10461,60,7,5047,9154,12811,17214,21985,25395,28506,31574
12371,50,6,4452,8083,11048,15004,19185,22269,25048,27446
7471,50,2,2844,5431,7632,10516,13491,15417,17454,19217
13480,45,7,5370,9641,13162,17696,22482,25971,29077,31712
11585,65,7,4532,8350,11678,16283,20896,24227,27485,30392
3372,35,6,5707,10681,15536,20945,27290,30698,34600,37946
8983,40,3,3022,5806,8018,10999,13824,15758,17996,19709
11834,40,7,4372,8040,10974,14756,18731,21542,24372,26628
6506,21,10,7439,12895,18011,24030,29875,33810,38084,41649
10498,55,8,4874,9203,12853,17956,23245,26945,30687,33725
11514,35,5,3755,6985,9454,12711,16059,18427,20845,22979
13370,50,3,2874,5663,7965,10833,13839,15870,17951,19891
7025,21,4,3850,6876,9365,12501,15558,17703,20042,21964
11582,65,5,4011,7417,10145,13925,17788,20503,23109,25426
7460,21,10,6711,11672,15901,21477,26920,30540,34617,38143
1383,45,2,2332,4826,6960,9520,12217,14164,16038,17943
7627,40,2,2577,5155,7238,9983,12711,14683,16650,18527
6925,35,7,5802,9717,12781,16644,20806,23796,26777,29312
6265,45,5,4921,9934,14872,20567,26756,30308,34159,37508
3202,21,3,2798,5404,7598,10197,12998,14975,16982,18722
6453,45,3,3140,6029,8384,11457,14591,16794,19085,21028
8135,50,4,3668,7012,9722,12917,16412,18672,21276,23427
1832,45,4,2758,5397,7634,10711,13923,16096,18483,20376
10127,40,5,3802,7070,9645,13039,16521,19028,21510,23790
13015,40,4,2909,5800,8138,11194,14237,16494,18799,20726
1875,55,8,5309,9642,13244,17756,22416,25590,28988,31983
1342,40,4,3008,5815,8144,11165,14163,16358,18691,20628
3997,21,10,7505,12491,17396,23243,28972,32791,36602,39852
2887,40,8,5878,10519,14799,19520,24433,27535,30952,33812
9432,40,10,6877,11885,16612,22738,28736,32655,36548,39780
4379,40,8,5542,10170,14477,19672,24709,28288,32250,35302
5077,50,4,3062,5904,8357,11599,14820,16948,19190,21019
8433,21,10,6162,11162,15861,21390,27239,31306,35210,38209
1115,45,3,2899,5958,8498,11796,15284,17566,20042,22107
1371,21,0,2032,4369,6299,8546,10712,12300,14135,15521
342,35,7,4606,8182,11192,14932,19163,21970,24962,27661
5061,21,2,2628,5164,7277,9956,12776,14677,16574,18275
2151,45,10,6875,12277,17058,22790,29136,33045,37347,41158
11210,21,1,2360,4873,6944,9620,12299,14244,16080,17874
